I've always wanted to tell you that!	Visada norėjau tau tai pasakyti!
Don't forget to close the line at once!	Neužmiršk iš karto užverti liniją!
So modest, even after capturing that enemy gun!	Toks kuklus, net po to, kai gavo šautuvą!
Don't make such a wry face	Neturėtum būti su tokiu ištįsusiu veidu.
Every coward will end up like that!	Kiekvienas bailys taip baigs!
They're plenty tough! It'll be over soon	Greitai viskas baigsis.
We're all burnt out And hungrier than farmers!	Jau pakanka, ir alkstame labiau nei valstiečiai!
Going on your own merits no reward!	Tavo darbas nevertas padėkos!
In war, it's teamwork that counts!	Kovos metu svarbus tik bendras darbas!
Thirteen left But the last seven were costly!	Liko trylika, bet tie septyni brangiai kainavo!
You look worn out, old man!	Atrodai nusibaigęs, senuk!
The next clash will be the showdown	Kitas susirėmimas viską nulems.
When do you think the enemy will come?	Kaip manai, kada priešas vėl pasirodys?
The chief wants all men to get some sleep	Vadas nori, kad visi šiek tiek pamiegotų.
The decisive battle at last, eh?	Vis dėl to lemiama kova, ar ne?
You heard the order, didn't you?	Girdėjai įsakymą, ką?
Tell me, what was Kikuchiyo doing?	Pasakyk man, ką daro Kikuchiyo?
What do you mean, falling for a samurai?	Ką tu sau galvojai, atsiduoti samurajui?
You said she fell for a samurai.	Pasakei, kad atsiduotų samurajui.
It happens even in a castle!	Tai atsitinka net pilyje!
And she wasn't given to bandits!	Ir juk nebuvo atiduota banditams!
With those faces you won't win this battle!	Su tokia veido išraiška nelaimėsite mūšio.
Kikuchiyo, what on earth are you doing?	Kikuchiyo, ką po velnių darai?
I can't kill a lot with one sword!	Negaliu užmušti daugiau tik vienu kardu!
This fight will decide the outcome!	Ši kova viską lemia!
The winners are those farmers Not us	Nugalėjo valstiečiai, ne mes.
"Of all things fairest," sang the poet,	Poetai dainavo: "©viesiausia i¹ ¹viesił,
Back to work! Back to work!	Atgal prie darbo!
Get up, Spartacus, you Thracian dog!	Kelkis, Spartakai, tu trakł ¹unie!
Back to work, all of you!	Visi, grē¾kit prie darbo!
I've wasted both my time and my money.	Bžsiu i¹¹vaistźs savo laik± ir pinigus.
We have a few you might be interested in.	-Turiu kelis, kurie galģtł jus dominti.
Be good enough to show me the teeth.	-Bžkite malonus ir parodykite jo dantis.
Yes, as the teeth go, so go the bones.	Kokie dantys, tokie ir kaulai.
I have to pay these people.	Ir a¹ jiems moku.
I'm making an example of him. How?	-Jis - pamoka kitiems.
It's the only thing that impresses slaves.	Tik tai daro vergams ēspždē.
You asked him to open his mouth.	Jžs liepģte jam pra¾ioti burn±.
His teeth are the best thing about him.	-Dantys - geriausia jo dalis.
Let's look at some of the others.	Eime ap¾ižrģti kitł.
You won't fight to the death here.	Čia nekovosite iki mirties.
A gladiator's like a stallion, he must be pampered.	Gladiatorius - kaip er¾ilas, juo reikia gerai ržpintis.
You'll be given your ceremonial caudas.	Jums bus suri¹tos ceremonialinģs kaselģs.
Some even attain freedom and become trainers themselves.	Kai kuriems netgi suteikiama laisvģ irjie patys tampa mokytojais.
And may fortune smile on most of you.	Ir tegul daugelē i¹ jžsł lydi sģkmģ.
Marcellus, watch the second from the right.	Marcelai, stebģk antr±jē i¹ de¹inģs.
I want you to be my friend.	Noriu, kad bžtume draugai.
I want to be your friend.	Noriu bžti jžsł draugu.
I feel you don't like me.	Jaučiu, kad manźs nemģgsti.
I have a feeling you want to kill me.	Jaučiu, kad norģtum mane nu¾udyti.
This is the only chance you'll ever get.	Tai - vienintelģ tavo proga tai padaryti.
I only have this piece of wood.	O a¹ teturiu ¹ē med¾io gabal±.
Are you going to disobey me?	Ar man nepaklusi?
You're not as stupid as I thought.	Tu ne toks kvailas, kaip maniau.
How long have you been here?	-Kiek laiko tu čia?
You don't want to know my name.	Tau nereikia ¾inoti mano vardo.
I don't want to know your name.	Ir a¹ nenoriu ¾inoti tavojo.
What will she think of you?	-K± ji apie tave pagalvos?
Indeed, what will I think of you?	-K± a¹ apie tave pagalvosiu?
We must learn to share our pleasures.	Turime dalintis savo malonumais.
You're not trying to escape, by any chance?	Negi bandai pabģgti?
Direct your courage to the girl, Spartacus.	Nukreipk savo dr±s± ē mergin±, Spartakai.
You'll have to take her out of here, Marcellus.	Teks j± i¹ čia i¹vesti, Marcelai.
Always remember, go for the red first.	Atsiminkite, pirmiausia bandykite pataikyti ē raudon±.
If you don't, your opponent will.	Arba tai padarys jžsł prie¹ininkas.
In the blue, you get a cripple.	Mģlyna suluo¹ins.
Here's a slow kill on the yellow.	Lģtas nu¾udymas - geltona.
Spartacus, why are you looking at that girl?	Spartakai, kodģl tu spoksai ē t± mergin±?
No. No, this one goes to the Spaniard.	Ne. ©ita eis pas ispan±.
Have a good night's rest, Spartacus.	Gerai pailsģk, Spartakai.
I've warned you about this kind of thing.	A¹ jus dģl to ēspģjau.
Two simply enormous Roman lords on the hill.	Du did¾iuliai Romos ponai.
How easily impressed you are, Ramon.	Kaip lengva tau padaryti ēspždē, Ramonai.
Just 'cause they're Romans, I suppose they're enormous.	Vien dģl to, kad jie romģnai, manai, kad jie did¾iuliai ponai.
Tell them to wait for me when they arrive.	Liepk jiems manźs palaukti, kai atvyks.
How enormous do these Roman lords get?	-Kokio didumo ponai jie gali bžti?
One of them is Marcus Licinius Crassus.	Vienas i¹ jł - Markas Licinijus Krasas.
My red toga with the acorns.	Atne¹k raudon± tog± su gilģmis.
No, the best, but small goblets.	Ne - geriausi±, bet ma¾as taures.
Gracchus. You know how Crassus loathes him.	Grakchas. ®inai, kaip Krasas jo nekenčia.
Tell Marcellus to get the men ready.	Pasakyk Marcelui paruo¹ti vyrus.
Can't you see that Their Honors are exhausted?	Ar nematote, jog Jł Prakilnybģs yra pervargź?
Marcus Publius Glabrus, hero of the Eastern War.	Markas Publijus Glabras, Rytł karo herojus.
Allow me to bring you up-to-date.	Leiskite jus ap¹viesti.
A mating of eagles, Your Sanctity.	Tai - erelił s±junga, Jžsł ©ventybe.
I have something that would please them.	Turiu tai, kas joms patiks.
Of course, we shall want to choose them ourselves.	®inoma, norģsime patys juos i¹sirinkti.
You do have a certain variety?	Jžs turite tam tikr± ēvairovź?
I heard Marcellus tell one of his guards.	Girdģjau, kaip Marcelas pasakģ vienam i¹ pri¾ižrģtojł.
What if they matched you and me?	Kas bžtł, jei jie suporuotł mane su tavimi?
Would you try to kill me?	Ar mģgintum mane nu¾udyti?
I'd try to stay alive, and so would you.	Mģginčiau i¹likti gyvas, kaip ir tu.
All gladiators up to the training area.	Gladiatoriai, ē treniravimosi aik¹tź.
Some visitors want to admire you.	Yra lankytojł, kurie nori ē jus pasi¾ižrģti.
Form a line in front of me.	Sustokite ē eilź prie¹ais.
Would Your Excellencies care to make your selection now?	Ar Jžsł Ekscelencijos norģtł pradģti rinktis?
For you, Lady Helena, may I suggest Praxus?	Jums, ledi Helena, a¹ sižlyčiau Praks±.
Marcellus, Crixus for the short sword.	Marcelai, Kriksas - su ma¾u kardu.
Have you ever seen such a pair of shoulders?	Ar esate mačiusios tokius pečius?
There are very few Ethiopians in the country.	©alyje labai nedaug etiopł.
Ethiopians are recognized as masters of the trident.	Etiopai - pripa¾inti kovos su tri¹akiu meistrai.
For you I want the best.	Jums a¹ noriu tik geriausił.
I'll take the big black one.	Paimsiu didelē juodaodē.
And he's a coward to boot.	Jis - tikras bailys.
Over there, Lady Helena. The beast of Libya.	Čia, ledi Helena. ®vģris i¹ Libijos.
Don't put them in those suffocating tunics.	Nerenkite jł tomis dusinančiomis tunikomis.
Let them wear just enough for modesty.	Tegul dģvi tik tiek, kiek bžtina prisidengti.
Whatever they wear, Lady, they'll bless your name.	Kad ir k± jie dģvģtł, Ledi, jie laimins jžsł vard±.
Do let's get out of the sun.	Eikime i¹ ¹ios saulģs.
May I conduct Your Magnificences to the gallery?	Ar galģčiau palydģti Jžsł Didybes ē galerij±?
I believe that girl smells of perfume.	Man regis, ta mergina pasikvģpinusi.
Whatever it is, she smells most delectable.	Kas tai bebžtł, kvepia labai maloniai.
How long have you been a slave?	Kiek laiko esi vergģ?
My first master had me tutored for his children.	Mano pirmasis ¹eimininkas mane mokģ savo vaikams.
I've no doubt of it. 2,000 sesterces.	Net neabejoju. 2 tžkst. sestercijł.
She'll be waiting at your litter.	Ji lauks prie jžsł ne¹tuvł.
No, I don't want her feet spoiled by walking.	Ne, nenoriu, kad jos kojos susigadintł vaik¹tant.
He leaves tomorrow, and the girl with him.	Jis i¹vyksta rytoj kartu su mergina.
More wine, and thank your gods.	Atne¹k dar vyno ir padģkok dievams.
I shan't be nice to you anymore.	Daugiau nebžsiu tau maloni.
Ah, why distress me so much?	Kodģl mane taip liždini?
I was saving it for a more suitable moment.	Laikiau tai tinkamiausiai akimirkai.
You will have to watch him, Claudia.	Turģsi jē pri¾ižrģti, Klaudija.
Father almost disinherited him because of slave girls.	Tģvas vos jo nei¹si¾adģjo dģl tł vergił.
The marriage contract absolutely forbids a harem.	Santuokos sutartis grie¾tai draud¾ia harem±.
She sets rather a high standard for you.	Ji tau kelia auk¹t± kartelź.
Those who are about to die salute you.	Mirti pasmerktieji jus sveikina.
Those who are about to die salute you.	Mirti pasmerktieji jus sveikina.
I purchased the Senate behind his back.	U¾ jo akił nupirkau senat±.
I still think the trident's going to win. Hmm?	Vis tiek manau, kad laimģs tri¹akis.
He'll hang there till he rots.	Kabģs čia tol, kol supus!
No talking in the kitchen, slave.	Nekalbģk virtuvģje, verge.
There's trouble in the mess hall.	Maitinimo salģje - neramumai.
They killed Marcellus and maybe the other two.	Jie u¾mu¹ģ Marcel± ir gal dar du.
On second thoughts, I'll deliver the girl personally.	Persigalvojau, pats nuve¹iu mergin±.
Let me add, over 100 estates have been burned.	Leiskite pridurti, jog buvo sudeginta vir¹ 100 namł.
Burned to the ground and 3 million sesterces lost.	Sudegintas iki pamatł ir patirta 3 milijonai sestercijł nuostolio.
Don't make a fool of yourself.	Nepastatyk savźs ē kvailio viet±.
Let's send Glabrus against these scoundrels.	I¹siłskime Glabr± kovoti su tais nenaudģliais.
Give them a taste of Roman steel.	Tegul paragauja Romos plieno.
There are more slaves in Rome than Romans.	Romoje daugiau vergł negu romģnł.
I did not say the whole garrison.	Nesižliau i¹siłsti visł kohortł.
Six cohorts will more than do the job.	Visi¹kai pakaks ¹e¹ił.
Will you accept such a charge, Glabrus?	Ar imsiesi ¹ios u¾duoties, Glabrai?
The garrison of Rome stands ready.	Romos kohortos laukia parengtyje.
It takes a brave commander to consent to it.	Tik dr±sus prefektas jo imasi.
You don't look very happy over the new job.	Neatrodai labai patenkintas naujomis pareigomis.
Most Romans love her as their mother.	Dauguma romģnł j± myli kaip motin±.
I hope he returns to such applause.	Tikiuosi, jog ir sugrē¾tantē taip pasitiks.
Let's make an old-fashioned sacrifice for Glabrus' success?	Tradici¹kai paaukokime Glabro sģkmģs vardan.
I thought you had reservations about the gods.	Maniau, jog turi abejonił dģl dievł egzistavimo.
Publicly, I believe in them all.	Vie¹ai - tikiu jais visais.
He awaits you in the atrium, sir. Excellent.	-Jis laukia atriume, pone.
A gift from the Governor of Sicily.	-Dovana nuo Sicilijos gubernatoriaus.
For whom did you practice this wondrous talent?	Ir kam demonstravai savo gabumus?
You shall be my body servant.	Bžsi mano asmeninis tarnas.
All of you, come with me.	Jžs, eime su manimi.
Or better still, let us congratulate each other.	Arba geriau pasveikinkime vienas kit±.
I always address heaven in moments of triumph.	Visada triumfo akimirk± ¹aukiuosi dievł.
It was to control the streets of Rome!	Turģjai kontroliuoti Romos gatves!
The rest of the garrison remain.	Kitos liks čia.
I'll refuse, withdraw from the expedition.	A¹ pasitrauksiu, atsisakysiu eiti ē mž¹ē.
You've pledged to go, and go you must.	Tu pasi¾adģjai eiti, todģl turi t± padaryti.
If Gracchus should decide to move against you...	Jeigu Grakchas nusprźs tave pulti...
He has, with your assistance, immobilized me altogether.	Su tavo pagalba jis man suri¹o rankas.
Your legions are in camp outside the city walls?	Tavo legionai yra i¹rikiuoti u¾ miesto sienł?
You can, if you have to.	Gali, jeigu prireiks.
To the infamy of his name!	Jis padarģ gģd± savo vardui!
To the utter damnation of his line!	Atne¹ģ prakeiksm± savo giminei!
I shall not bring my legions within these walls.	Nevesiu savo kariuomenģs u¾ ¹ił sienł.
We've already been made to look a fool.	Jie jau padarģ i¹ mžsł kvailius.
Let's not add the trappings of a clown.	Nereikia u¾sidģti daugiau klouno atributł.
Your new masters, betting to see who'll die first.	Jł nauji ¹eimininkai, besila¾inantys, kuris mirs pirmas.
I made myself a promise, Crixus.	A¹ daviau sau pa¾ad±, Kriksai.
When you've got wine, you don't need bread!	Kai turi vyno, duona nereikalinga!
We can't just be a gang of drunken raiders.	Negalime bžti tiesiog girtł plģ¹ikł gauja.
There's never been an army like that.	Nģra buvź tokios armijos.
One gladiator's worth any two Roman soldiers.	Vienas gladiatorius vertas dviejł romģnł kareivił.
Can anybody get a bigger army?	Ar kas gali suburti didesnź armij±?
Once we cross the Alps, we're safe.	Kai pereisime Alpes, bžsime saugžs.
Every pass is defended by its own legion.	Kiekvien± perģj± saugo armija.
They've got the biggest fleet in the world.	Jł flotilģ - did¾iausia pasaulyje.
I was a galley slave with them.	A¹ ten buvau vergu galeroje.
Give them enough gold, they'll take you anywhere.	Jei duosime pakankamai aukso, bet kur nuplukdys.
Let's hire these pirates and march straight to Brundusium!	Pasamdom tuos piratus ir ¾ygiuojam tiesiai ē Brindizē!
